"X","Dam_Name","Continent","Lat","Long","Source","Flag","Article_source","ORD_FLOW","Capacity","up_area_sk","row_min_ppt","sgr_dk_rav","row_min_tmax","row_max_aet","row_median_q","row_max_ppt","row_min_PDSI","row_min_soil","underground"
6709,"Duonuo","Asia",33.55037583,103.9287908,"http://cdm.unfccc.int/Projects/Validation/DB/GWTJC5HT06833KVOIF7JH1R5NOM4OQ/view.html","record","A global boom in hydropower dam construction",5,100,1695.7,1.6,113,-0.1,115.9,2.75,114.1,-3.63,36,1038
7601,"Tila-1 Hydropower Project","Asia",29.12749983,81.76083317,"www.doed.gov.np","record","A global boom in hydropower dam construction",5,440,2745.25,0.5,200,10.7,110.5,3.2,216.8,-2.41,16.5,713
13521,"Xe Pon 3","Asia",16.302781,106.838408,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,47.6,452.789,22,87,22.4,154.3,7.85,913,1.98,92,400
8545,"Meng Jia He 2","Asia",25.093312,97.858021,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,30,202.688,1,205,15.8,120.5,13.4,342.8,-3.39,116.8,387
13035,"Nam Mon","Asia",17.97611,102.6328,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",7,10,7.75862,0,9,29.6,142.7,4.5,397.8,-3.86,64.4,25
18756,"Do?an?ar Reg. Ve ","Asia",40.21041667,37.548863,"http://www.eie.gov.tr/HES/index.aspx","record","A global boom in hydropower dam construction",7,2.15,75.7775,5.1,279,3.6,86.7,2.25,88.7,-5.61,37,734
6620,"Yage","Asia",34.35083333,93.87666667,"International Rivers, http://tibetanplateau.blogspot.com/","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,63.6,63762.6,0.3,12,-7.7,88.4,0.25,93,-9.5,1.3,503
8338,"Duduluo 1","Asia",26.296515,98.765532,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,30,83.9053,0.6,709,8.6,96,5.1,191.5,-4.44,36.4,1122
7221,"Jongini","Asia",31.26786317,77.81547017,"http://cdm.unfccc.int/s/Validation/DB/JMDKG0DU26SMFOEEKKYLQEDZXRQQRJ/view.html","record","A global boom in hydropower dam construction",6,12,60.1599,6.4,459,8.7,105.5,3.95,314.7,-2.41,22.9,826
18450,"?Elmali","Asia",40.6129445,39.0504445,"WWF / DOGA DOGERNI","record","A global boom in hydropower dam construction",6,2.6,172.105,14.8,223,2.2,98.3,1.95,89,-3.29,17.4,772
7594,"Qian Wei","Asia",29.1156,104.003,"International Rivers","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",3,360,129928,17.2,4,9.8,112.1,4.45,204.6,-4.2,9.7,199
10047,"Nam Cau 2","Asia",22.4137265,102.8112735,"http://cdm.unfccc.int/s/DB/KEMCO1342584452.49/view","record","A global boom in hydropower dam construction",6,3.15,96.9789,21.6,344,21.5,143.1,2.55,344.1,-5.64,55.5,906
7488,"Lower Chameliya","Asia",29.68958333,80.633056,"www.doed.gov.np","record","A global boom in hydropower dam construction",5,20,920.389,0.5,50,15.5,146.5,4,380.7,-1.43,26.4,1046
7993,"Tongping","Asia",27.73829867,104.6674653,"http://cdm.unfccc.int/s/DB/KFQ1336005293.29/view","record","A global boom in hydropower dam construction",5,20,1458.49,14.9,71,8.1,115.4,3.1,177.4,-6.06,11.7,883
9719,"Sanjiangkou (Yunnan)","Asia",23.119483,101.745181,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,270,5104.13,11,18,20.3,137.3,2.7,243,-3.47,67.1,469
8710,"Hu Sa He 2","Asia",24.462528,97.748487,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,7,261.833,0.5,880,20.8,129.1,6.45,322.1,-4.53,79.6,307
6790,"Sach Khas","Asia",33.05075333,76.41591333,"http://www.sandrp.in/basin_maps/Hydro_%20Electric_Projects_in_Chenab_River_Basin.pdf","record","A global boom in hydropower dam construction",4,149,7395.13,26.5,722,0.7,111.8,2.55,236.2,-2.27,17.7,976
7580,"Mawogou","Asia",28.96966667,101.7636667,"http://cdm.unfccc.int/s/DB/TUEV-RHEIN1350287062.09/view","record","A global boom in hydropower dam construction",6,17,67.4052,2.5,383,-2.4,96.4,6.25,198.4,-3.37,108.1,1146
13982,"Yali Falls Expansion","Asia",14.2274,107.8294,"EVN","record","https://www.stimson.org/project/mekong-dam-monitor/",4,360,7409.26,0.7,713,26.4,156.6,7.45,601.3,2.24,45.2,213
18568,"?Bolaman","Asia",40.928073,37.48541667,"http://translate.google.de/translate?hl=en&sl=tr&u=http://www.gunesgazetesi.net/koseyazilari/2167/2090/osman-guvenalp-bolaman-hesprojesinde-gelinen-son- / https://maps.google.com/maps/ms?ie=UTF8&t=h&vpsrc=6&oe=UTF8&msa=0&msid=201910395144572698983.0004b5","record","A global boom in hydropower dam construction",5,14.5,1055.12,29.8,82,7.4,86.4,3.25,129,-3.2,55.7,630
7452,"Angqu","Asia",29.345409,97.887913,"CGIAR Greater Mekong, International Rivers, http://tibetanplateau.blogspot.com/","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,1500,88357,1.7,180,0,104.5,4.2,170.3,-2.63,11.5,1228
7750,"Upper Mardi Hydropower Project","Asia",28.42708333,83.89375,"www.doed.gov.np","record","A global boom in hydropower dam construction",6,7,20.5726,4.6,1220,6.2,105.1,5.75,222.3,4.36,41.2,836
8565,"Sai Ge","Asia",25.137584,98.858295,"CGIAR Greater Mekong, International Rivers","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",3,600,114267,0.2,16,21.6,128.5,5.45,258.6,-3.74,17,878
11915,"Nam Beng","Asia",19.946436,101.237563,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,36,1897.04,13.6,157,28,133.9,4.2,408,-8.01,141.4,524
9597,"Xin Ping Zhai","Asia",22.936949,101.500249,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,60,6651.76,18.5,59,20.8,134.8,2.65,244.5,-3.79,80.3,804
5806,"Uyench","Asia",46.100225,92.045827,"Mongolia Mining Infrastructure Investment Support Project, FAO","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,0.93,1511.69,0.6,100,-9.7,20.8,0.15,9.9,-5.8,0,158
19321,"?Yenicekent","Asia",38.04927383,28.97010717,"http://translate.google.co.uk/translate?hl=en&sl=tr&u=http://www.dsi.gov.tr/kurumsal-yapi/yonetim/genel-mudurumuz/calismalari/2012/04/09/denizliyenicekent&prev=/search%3Fq%3D%25C2%25A0YEN%25C4%25B0CEKENT%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=","record","A global boom in hydropower dam construction",5,23.9,9360.86,1.6,26,9.3,70.7,1.6,99.5,-3.23,5.7,683
19020,"?Alpaslan-Ii","Asia",39.014649,41.52291667,"http://www.hidrodizayn.com/images/projepdf/D_Alpaslan%20II%20Baraj%C4%B1%20ve%20HES_Mu%C5%9F.pdf","record","A global boom in hydropower dam construction",4,200,17366.1,0.3,8,-2.2,94.3,1.35,205.6,-5.11,5.9,315
8801,"Teng Long Qiao 2","Asia",24.681535,98.663944,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,81,3442.34,0.3,67,18.7,130.5,4.65,266.1,-3.28,27.9,342
7309,"Yebatan","Asia",30.76732,98.95625,"http://tibetanplateau.blogspot.co.uk/2013/03/2013-update-dams-on-drichu-yangtze.html","record","A global boom in hydropower dam construction",4,1980,171653,2.7,50,3.2,98.6,2.5,135.5,-3.96,12.8,925
7064,"Jiqian","Asia",31.494441,93.556392,"CGIAR Greater Mekong, International Rivers","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,0.2,28358,3.5,44,-7.3,106.9,2.3,168.8,-2.5,44.4,698
8029,"Bunakha ","Asia",27.14791666,90.67708333,"http://www.drukgreen.bt/Content2.aspx?c=122 / http://www.thdc.gov.in/Projects/English/Scripts/Prj_Introduction.aspx?vid=170","record","A global boom in hydropower dam construction",5,180,3185.97,1.5,80,19.7,134.5,18.3,675.5,-0.73,48.1,687
18874,"?G?k?esih","Asia",39.60625,40.829229,"WWF / DOGA DOGERNI","record","A global boom in hydropower dam construction",6,34,874.759,0.5,40,-3.7,101.3,0.65,136.3,-5.17,8.8,417
13789,"Phou Ngoy","Asia",15.33146,105.582803,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",7,800,5.58904,0.2,0,30,148.1,5.7,691.7,2.08,59.4,218
5949,"Charvak","Asia",41.624583,69.97125,"AQUASTAT, CAWater, UN Economic Commission for Europe, GRanD, Global Energy Observatory","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,600,9943.23,2.4,460,1.7,110.2,3.1,248.8,-4.08,20.2,554
7219,"Luhri","Asia",31.25717717,77.24884383,"http://www.sandrp.in/basin_maps/Hydropower_Projects_in_%20Sutlej_River_Basin.pdf","record","A global boom in hydropower dam construction",4,775,48820,9.6,41,14,119.6,4.85,438.4,-2,28.3,991
6982,"Bu Si Gou","Asia",32.166,102.007,"International Rivers","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,360,18403.8,2.6,341,4.1,107.9,2.95,136.9,-5.79,27.3,972
5794,"Nen","Asia",50.34791667,125.5145833,"WWF Amur Region","record","A global boom in hydropower dam construction",5,125,10816.2,3.8,5,-18.4,106.3,1.15,111.8,-3.31,10.3,88
7712,"Nisi Khola","Asia",28.333333,83.16041667,"www.doed.gov.np","record","A global boom in hydropower dam construction",5,2,378.347,2.9,223,14.4,127.5,6.5,445.7,2.3,21.6,782
18002,"Koromkheti 1","Asia",41.51602,41.71602,"http://cdm.unfccc.int/s/DB/DNV-CUK1351781407.28/view / http://www.ebrd.com/pages//eia/45335esia.pdf","record","A global boom in hydropower dam construction",4,150,19944.9,59.6,37,8.9,117.2,71,324.5,-1.42,45.1,767
12774,"Nam Leuk","Asia",18.437406,102.94675,"AQUASTAT, CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,60,275.692,0.7,118,27.2,144.8,4.1,530,-2.61,149.3,122
19052,"?Konaktepei-Ii","Asia",39.29375,39.377818,"http://www.eca-watch.at/downloads/D4.%20Cultural%20and%20Environment%20Impact%20of%20Large%20Dams.pdf","record","A global boom in hydropower dam construction",5,138,1153.56,0.7,92,-0.5,106.2,0.9,148.3,-4.58,20.7,661
7558,"Upper Katti Khola Hpp","Asia",28.78958333,81.839722,"www.doed.gov.np","record","A global boom in hydropower dam construction",6,1.65,62.6289,0.2,196,14.1,130.6,3.75,338.2,-1.95,20.6,973
13279,"Chulabhorn Downstream Hydropower Project","Asia",16.53627,101.65,"EGAT","record","https://www.stimson.org/project/mekong-dam-monitor/",6,1.25,516.161,0.2,118,28,120.9,4.3,273.2,-2.2,17.4,324
7304,"Alaknanda","Asia",30.734505,79.49375,"http://sandrp.in/basin_maps/","record","A global boom in hydropower dam construction",5,300,1023.32,10.1,43,-3.1,99.4,28.2,343.2,-1.77,24.6,841
7312,"Toudaoqiao","Asia",30.78958333,102.7479167,"http://cdm.unfccc.int/s/DB/Germanischer1331649708.73/view","record","A global boom in hydropower dam construction",7,10,41.4854,4.3,1270,2.3,106.1,3.8,154,0.92,76.5,1016
6978,"Kanchanjunga","Asia",32.157666,77.12708333,"http://cdm.unfccc.int/search?q=Kanchanjunga","record","A global boom in hydropower dam construction",6,24,59.0405,15.1,3500,9.2,113.3,5.05,260.1,-1.89,57.7,833
8386,"Hkankawn","Asia",26.024535,98.431174,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,140,1355.77,0.4,103,15.6,113.2,7.9,443.1,-3.72,59.9,740
14161,"Krong No 2 (Th?y ?i?n Krong No 2)","Asia",12.242945,108.341996,"Sponsor Website","record","https://www.stimson.org/project/mekong-dam-monitor/",5,30,847.258,2.9,0,24.3,134,9.2,319.5,8.12,138.3,519
7758,"Sichuan Shuoquhe Quxue","Asia",28.44535067,99.36201733,"World Atlas /  https://cdm.unfccc.int/Projects/DB/KFQ1342672363.56/view","record","A global boom in hydropower dam construction",5,246,6542.18,1.8,148,4.3,101,2.85,123.9,-2.95,13.4,899
8053,"Jorethang Loop","Asia",27.18541667,88.319857,"http://sandrp.in/basin_maps","record","A global boom in hydropower dam construction",5,96,1406.37,2,21,20.2,140.1,44.4,826.2,1.26,26.3,980
12618,"Pak Ngum","Asia",18.15944,103.0558,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",4,70,16771.3,0.1,5,27.6,149.5,4.25,484.9,-2.81,80.3,41
18453,"Uzung?l-1-Reg. Ve ","Asia",40.629,40.2835,"http://translate.google.de/translate?hl=en&sl=tr&u=http://www.haberler.com/uzungol-e-yapilacak-hes-e-protesto-4428770-haberi/&prev=/search%3Fq%3DUZUNG%25C3%2596L%2Bhes%26hl%3Den%26biw%3D1920%26bih%3D1069&sa=X&ei=NgdLUfyeAobktQaT_oCQAw&ved=0CGgQ7gEwCA","record","A global boom in hydropower dam construction",6,20,169.237,23.4,508,4.7,109.6,2.2,106.7,-4.55,41,730
18013,"?Ta?k?pr®π","Asia",41.59934167,34.37850833,"WWF / DOGA DOGERNI","record","A global boom in hydropower dam construction",5,14,4228.75,14.8,63,3.4,113.1,2.6,125.6,-5.68,33.8,464
14628,"Jatigede","Asia",-6.8558335,108.0941665,"http://en.wikipedia.org/wiki/Jatigede_Dam","record","A global boom in hydropower dam construction",5,110,1480.35,56.4,169,30,123,158.75,437.4,0.63,176,251
14115,"Prek Rwei II","Asia",12.96743,107.2489,"OpenDevelopment","record","https://www.stimson.org/project/mekong-dam-monitor/",5,5,670.687,1.1,10,28.3,154.6,10.75,539.2,-1.17,25.8,37
19338,"Zula","Asia",38.124444,44.700833,"Iran Water Resources Management Company","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",6,3.6,987.097,1.1,80,0.7,82.7,0.75,67.5,-7.42,3.2,300
13883,"Nampatay","Asia",14.66278,105.9689,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",7,14,4.98424,0.1,234,29,157.5,11.15,1108.9,2.15,160.7,43
7447,"Phulkot Karnali","Asia",29.32441818,81.75208333,"www.doed.gov.np","record","A global boom in hydropower dam construction",4,210,16360.4,0.6,133,13.2,120.5,2.85,216.6,-2.56,16,949
18546,"?Zekere","Asia",40.86679017,38.08345683,"http://www.eie.gov.tr/HES/index.aspx","record","A global boom in hydropower dam construction",6,2.12,51.1602,33.8,288,7.8,98.7,4.35,142.3,-1.86,28.5,795
7277,"Phata-Byung","Asia",30.48125,79.08541667,"http://sandrp.in/basin_maps/","record","A global boom in hydropower dam construction",5,10.8,1019.57,4.4,202,13.9,125,24.1,313.2,0.55,40.8,883
7779,"Nar Khola","Asia",28.54791667,84.27291667,"www.doed.gov.np","record","A global boom in hydropower dam construction",5,50,1610,5.9,0,6.9,97.5,3.35,160.2,4.74,17.2,460
11492,"Nam Ngao","Asia",20.29276,102.2405,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",5,15,2210.38,22.1,21,25.9,138.3,5.55,415.7,-3.88,204.8,541
13061,"Nam Ngom Torn Teng","Asia",18.01528,104.3164,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",7,14,0.20413,0,0,25.9,149.7,4.65,628.8,-1.72,122.9,133
10590,"Upper Yeywa","Asia",22.241258,97.104866,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,280,22681.8,1,100,25.1,125.4,4.1,281.2,-4.62,55.6,319
14172,"Prek Por I","Asia",12.46109,107.4232,"OpenDevelopment","record","https://www.stimson.org/project/mekong-dam-monitor/",6,17,109.038,1.4,99,26.3,137.5,37.8,447,1.31,61.5,194
14561,"Hedcor Tudaya 1","Asia",6.967565333,125.3241013,"http://cdm.unfccc.int/s/DB/TUEV-RHEIN1365733465.56/view","record","A global boom in hydropower dam construction",6,3.25,27.6977,109.9,733,24.9,100.1,205.65,651.6,3.94,80.7,340
13787,"Dak Mi 3","Asia",15.31875,107.8229167,"http://cdm.unfccc.int/s/DB/SQS1348230197.7/view","record","A global boom in hydropower dam construction",5,56,631.072,31.8,174,24,156.4,21.1,727.2,3.14,117.3,572
11184,"Nam Talan","Asia",20.96706,101.3441,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",6,3,136.692,26.5,96,25.7,141.3,3.7,504.6,-4.21,178.6,462
7727,"Ka La","Asia",28.359,101.3431,"International Rivers","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,1080,81516.6,3.4,56,6.1,114.1,2.65,206.8,-1.63,20.7,1033
12036,"Nam Khok","Asia",20.147178,99.350439,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",5,55,2854.99,22.7,13,28.5,134.5,4.2,302.3,-4.88,207.2,487
14181,"Buon Kuop","Asia",12.52504,107.925762,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,280,8066.77,1.2,63,25.9,137.7,10.4,412.2,2.5,30.2,176
6613,"Mariji","Asia",34.17444444,93.075,"International Rivers, http://tibetanplateau.blogspot.com/","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,10.4,49859.7,0.3,8,-7.8,73.5,0.1,77.4,-5.67,0.5,233
13729,"Huay Tor Klot","Asia",14.93861,107.1003,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",6,4,108.215,3.8,59,28,161.5,8.8,793.3,2.86,66.6,571
10773,"Nam Bum 3","Asia",21.44528,101.9819,"Ministry of Energy and Mines, Lao PDR","record","https://www.stimson.org/project/mekong-dam-monitor/",7,15,5.19465,23.1,391,23.4,144.5,3.05,405.2,-3.85,151.9,463
5807,"Erdaogou","Asia",45.85625,129.75625,"WWF Amur Region","record","A global boom in hydropower dam construction",4,100,31268.7,2.8,10,-11.2,112.7,1.95,125.9,-2.03,6.1,169
14190,"Dray Hinh 1","Asia",12.671251,107.907448,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,12,9247.17,1.2,7,27.7,138.7,9.65,505.1,1.66,27.4,83
7964,"Istul Khola Hpp","Asia",28.03125,84.81458333,"www.doed.gov.np","record","A global boom in hydropower dam construction",4,1.51,3940.84,3.9,57,19,135.5,16.65,664.1,3.18,23.2,786
13517,"Xe Bang Hieng 1","Asia",16.229857,105.58319,"CGIAR Greater Mekong","record","Global Dam Tracker:A database of more than 35000dams with location,catchment,and attribute information",4,60,13796,0.1,10,27.8,136.5,4.55,422.1,-0.81,32.9,46
7982,"Trishuli Khola","Asia",28.12708333,85.29791667,"www.doed.gov.np","record","A global boom in hydropower dam construction",6,2.28,4160.05,1.6,1347,12.8,105.9,2.9,348.8,4.64,11.2,1003
7857,"Upper Charnawati Khola","Asia",27.65944467,86.01138867,"www.doed.gov.np","record","A global boom in hydropower dam construction",6,2.2,67.8532,4,382,15.4,118.3,4.95,491,3.02,16.4,684
